,review,clear_review,predicted,candidat
141,La France condamne fermement la décision de la Russie de faire la guerre à lUkraine La Russie doit mettre immédiatement fin à ses opérations militaires,franc condamn ferm décis russ fair guerr lukrain russ doit mettr immédiat fin oper militair,0,None
142,Au peuple ukrainien au Président Zelensky ce soir je redis notre soutien notre attachement à la souveraineté et à lintégrité territoriale de lUkraine En matière économique et financière en matière déquipements défensifs la France continuera dapporter son soutien,peupl ukrainien président zelensky soir red soutien attach souverainet lintegr territorial lukrain mati économ financi mati déquip défens franc continu dapport soutien,1,None
143,En reconnaissant les régions séparatistes de lest de lUkraine la Russie viole ses engagements et porte atteinte à la souveraineté de lUkraine Je condamne cette décision Jai demandé une réunion durgence du Conseil de sécurité des Nations unies et des sanctions européennes,reconnaiss région séparat lest lukrain russ viol engag port atteint souverainet lukrain condamn cet décis jai demand réunion durgenc conseil sécur nation uni sanction européen,1,None
144,5 victoires en or 7 en argent 2 en bronze et des prouesses incroyables  bravo à nos champions olympiques vous faites honneur à la France  httpstcouBDgVmVUKe,5 victoir or 7 argent 2 bronz prouess incroi bravo champion olymp fait honneur franc httpstcoubdgvmvuk,1,None
145,Une vision commune une liste de projets concrets financés  bâtir une nouvelle alliance entre lAfrique et lEurope nous sommes en train de le faire  httpstco3rI1rP2oRM,vision commun list projet concret financ bât nouvel allianc entre lafriqu leurop train fair httpstco3ri1rp2orm,0,None
136,À cet acte de guerre nous répondrons sans faiblesse avec sangfroid détermination et unité,cet acte guerr répondron san faibless sangfroid détermin unit,0,None
124,La Géorgie et la Moldavie sont des pays voisins de notre Union elles sont nos partenaires et amies À leurs présidentes jai réaffirmé ce matin notre détermination à les soutenir contre toute tentative de tensions et de déstabilisation Solidaires dans la crise nous le serons,géorg moldav pay voisin union elle partenair ami leur président jai réaffirm matin détermin souten contr tout tentat tension déstabilis solidair cris,1,None
123,Ce nest pas seulement le peuple ukrainien qui est endeuillé par la guerre initiée par la Russie ce sont tous les peuples dEurope Ce soir nos pensées vont aussi vers la Grèce après la perte de dix de ses compatriotes qui vivaient en Ukraine près de Marioupol,nest seul peupl ukrainien endeuill guerr initi russ tous peupl deurop soir pens vont auss ver grec apres pert dix compatriot viv ukrain pres marioupol,1,None
122,Δεν είναι μόνο ο λαός της Ουκρανίας που πενθεί σήμερα εξαιτίας του πολέμου που προκάλεσε η Ρωσία αλλά όλοι οι λαοί της Ευρώπης Απόψε σκεφτόμαστε με θλίψη την Ελλάδα που έχασε άδικα δέκα ομογενείς που ζούσαν στην Oυκραvιά κοντά στην Μαριούπολη,δεν είναι μόνο ο λαός της ουκρανίας που πενθεί σήμερα εξαιτίας του πολέμου που προκάλεσε η ρωσία αλλά όλοι οι λαοί της ευρώπης απόψε σκεφτόμαστε με θλίψη την ελλάδα που έχασε άδικα δέκα ομογενείς που ζούσαν στην oυκραvιά κοντά στην μαριούπολη,0,None
101,Mes chers compatriotesJe madresserai à vous ce soir à 20h sur la guerre en Ukraine,cher compatriotesj madress soir 20h guerr ukrain,0,None
102,Je veux le redire aujourdhui à notre jeunesse cette jeunesse que je sais volontaire et qui a pu se sentir trop souvent délaissée  nous croyons en vous nous croyons en vos projets et nous allons vous permettre de les concrétiser À votre âge tout doit être possible,veux redir aujourdhui jeuness cet jeuness sais volontair a pu sent trop souvent délaiss croyon croyon projet allon permettr concrétis âge tout doit être possibl,1,None
103,Jentends parfois dire que les jeunes ont peur de lengagement Je ne le crois pas Je pense que leur génération au contraire a peur de la banalité et du manque de sens Elle a besoin de confiance de défis et dengagement justement,jentend parfois dir jeun peur lengag crois pens géner contrair a peur banal manqu sen a besoin confianc def dengag just,0,None
104,Nous allons offrir davantage à nos jeunes davantage de soutien dautonomie mais nous allons aussi leur demander de sengager Le contrat dengagement ce sont des droits qui saccompagnent de devoirs  investissement assiduité Cest un pacte,allon offrir davantag jeun davantag soutien dautonom allon auss demand sengag contrat dengag droit saccompagnent devoir invest assidu cest pact,0,None
105,Le Contrat dEngagement Jeune ce sont 15 à 20 heures dactivité par semaine  ateliers immersions en entreprise formations professionnalisantes et les solutions d1jeune1solution Pour ceux sans ressources qui sengagent cest une allocation mensuelle jusquà 500 ,contrat dengag jeun 15 20 heur dactiv semain ateli immers entrepris format professionnalis solut d1jeune1solu ceux san ressourc sengagent cest alloc mensuel jusquà 500,0,None
106,Parce que je suis convaincu que cest par le travail que lon sinsère le mieux dans la société quon développe ses capacités quon se sent utile que lon sépanouit les missions du Contrat dEngagement Jeune sont tournées vers lemploi,parc convaincu cest travail lon sinser mieux societ quon développ capac quon sent util lon sépanou mission contrat dengag jeun tourn ver lemploi,1,None
107,En allant vers ces jeunes et leur faisant découvrir des métiers méconnus des métiers qui recrutent en leur redonnant confiance en eux nous leur montrerons que même sils nen ont pas toujours conscience la société a besoin deux,allant ver jeun fais découvr méti méconnus méti recrutent redon confianc montr sil nen toujour conscienc societ a besoin deux,1,None
108,Car il ny a pas de fatalité car nous ne voulons laisser personne sur le bord de la route nous accompagnerons ces jeunes qui ne peuvent accéder à un emploi ou à une formation faute de réseau dexpérience ou de codes Avec le Contrat dEngagement Jeune httpstco9NFFoHztrx,car ny a fatal car voulon laiss person bord rout accompagn jeun peuvent acced emploi format faut réseau dexpérient cod contrat dengag jeun httpstco9nffohztrx,0,None
109,Si les temps sont troublés par la guerre en Ukraine par un virus qui bouleverse notre vie quotidienne je noublie pas notre jeunesse et la promesse que je lui ai faite Pour quelle ait foi en elle en son avenir aujourdhui le Contrat dEngagement Jeune entre en vigueur,si temp troubl guerr ukrain virus boulevers vi quotidien noubl jeuness promess fait quel foi aven aujourdhui contrat dengag jeun entre vigueur,1,None
110,To prevent the situation from worsening I suggested to President Putin that we stay in contact over the coming days We will continue our discussions,to prevent the situat from worsening i suggested to president putin that we stay in contact over the coming day we will continu our discuss,0,None
111,I demanded compliance with international humanitarian law and the protection of civilian populations such as aid delivery In this respect France submitted a resolution to the United Nations Security Council,i demanded complianc with international humanitarian law and the protect of civilian popul such aid delivery in this respect franc submitted a resolu to the united nation security council,0,None
112,With discussions starting between the Russian and Ukrainian delegations I asked him to stop all strikes and attacks on civilians and residential areas preserve all civilian infrastructure and secure main roads He confirmed his willingness to commit to these points,with discuss starting between the russian and ukrainian deleg i asked him to stop all strik and attack civilian and residential are preserv all civilian infrastructur and secur main road he confirmed his willingness to comm to thes point,1,None
113,To President Putin I reiterated the international communitys demand to end the Russian offensive against Ukraine and insisted on the need to immediately establish a ceasefire,to president putin i reiterated the international community demand to end the russian offens against ukrain and insisted the need to immediately establish a ceasefir,0,None
114,I am in constant communication with President Zelenskyy I would like to commend his great sense of responsibility At the latters request and given the humanitarian situation I called President Putin,i am in const commun with president zelenskyy i would lik to commend his great sens of responsibility at the latter request and given the humanitarian situat i called president putin,1,None
115,Pour prévenir laggravation de la situation jai proposé au Président Poutine de rester en contact dans les jours qui viennent Nous reprendrons les échanges,préven laggrav situat jai propos président poutin rest contact jour viennent reprendron échang,0,None
116,Jai demandé le respect du droit international humanitaire et la protection des populations civiles comme lacheminement de laide À cet égard la France porte une résolution au Conseil de sécurité des Nations Unies,jai demand respect droit international humanitair protect popul civil comm lachemin laid cet égard franc port résolu conseil sécur nation uni,0,None
117,Alors que les discussions entre délégations russe et ukrainienne commencent jai demandé le respect de larrêt des frappes et attaques contre les civils et lieux de résidence la préservation de toutes les infrastructures civiles la sécurisation des axes routiers,alor discuss entre déleg russ ukrainien commencent jai demand respect larrêt frapp attaqu contr civil lieux résident préserv tout infrastructur civil sécuris axe routi,0,None
118,Au Président Poutine jai réitéré la demande de la communauté internationale de mettre fin à loffensive russe contre lUkraine et insisté sur la nécessité de mettre en œuvre un cessezlefeu immédiatement,président poutin jai réiter demand communaut international mettr fin loffens russ contr lukrain insist nécess mettr œuvr cessezlefeu immédiat,0,None
119,Avec le Président Zelensky nos échanges sont constants Je veux saluer le sens des responsabilités dont il fait preuve À la demande de ce dernier et compte tenu de la situation humanitaire jai appelé le Président Poutine,président zelensky échang const veux salu sen respons dont fait preuv demand derni compt tenu situat humanitair jai appel président poutin,0,None
120,Вчера вечером я попросил Александра Лукашенко обеспечить вывод российских войск с территории его страны Братство между белорусским и украинским народами должно подтолкнуть Беларусь к отказу становиться вассалом и фактическим пособником России в войне против Украины,вчера вечером я попросил александра лукашенко обеспечить вывод российских войск с территории его страны братство между белорусским и украинским народами должно подтолкнуть беларусь к отказу становиться вассалом и фактическим пособником россии в войне против украины,0,None
121,Ce soir jai demandé au Président Loukachenko le retrait des troupes russes de son sol La fraternité entre les peuples biélorusses et ukrainiens devrait conduire la Biélorussie à refuser dêtre le vassal et le complice de fait de la Russie dans la guerre contre lUkraine,soir jai demand président loukachenko retr troup russ sol fratern entre peupl biéloruss ukrainien devr conduir biéloruss refus dêtr vassal complic fait russ guerr contr lukrain,1,None
146,Avec le transfert de technologie et la production de doses de vaccins en Afrique le combat que nous menons aujourdhui ensemble face à la pandémie est aussi un combat pour demain dans la durée pour laccès de tous les continents aux vaccins pour la souveraineté sanitaire httpstcooJ9t2MstoZ,transfert technolog product dos vaccin afriqu combat menon aujourdhui ensembl fac pandem auss combat demain dur lacces tous continent vaccin souverainet sanitair httpstcooj9t2mstoz,1,None
147,Une nouvelle page du biathlon français sécrit aujourdhui avec Justine BraisazBouchet  À 25 ans après trois victoires en Coupe du monde et une médaille de bronze à Pyeongchang elle soffre sa première médaille dor olympique avec une course danthologie Bravo  httpstcoSr07Pev3WN,nouvel pag biathlon franc secr aujourdhui justin braisazbouchet 25 an apres trois victoir coup mond médaill bronz pyeongchang soffr premi médaill dor olymp cours dantholog bravo httpstcosr07pev3wn,1,None
148,LEurope est le continent qui a le plus donné et exporté de vaccins vers lAfrique Maintenant nous allons œuvrer au développement dune autonomie sur le continent africain httpstco7ICa2vNviw,leurop continent a plus don export vaccin ver lafriqu mainten allon œuvr développ dun autonom continent africain httpstco7ica2vnviw,0,None
149,Le moment est de savoir si nous Européens bâtissons une nouvelle alliance unique conscients que la réussite ne peut être que commune Sil y a un échec du continent africain le premier à en pâtir sera le continent européen Alors bâtissons httpstco6wdWyV3bPm,moment savoir si européen bât nouvel allianc uniqu conscient réussit peut être commun sil a échec continent africain premi pât continent européen alor bât httpstco6wdwyv3bpm,1,None
175,Il y a 17 ans la  loi handicap  permettait dengager un profond changement des mentalités Poursuivre ladaptation de la société au handicap est notre exigence collective Soyons fiers des progrès accomplis conscients quil faut aller encore plus loin httpstcoKOKuecZ06s,a 17 an loi handicap permet dengag profond chang mental poursuivr ladapt societ handicap exigent collect fier progres accompl conscient quil faut aller encor plus loin httpstcokokuecz06,1,None
176,Des solutions existent pour éviter la capture accidentelle des tortues lors de la pêche à la crevette Généralisonsles chez nous pour garantir aux consommateurs européens une pêche durable Et demandons la même chose de nos partenaires commerciaux httpstco69RVyfy9hb,solut existent évit captur accidentel tortu lor pêch crevet généralisonsl chez garant consomm européen pêch durabl demandon chos partenair commercial httpstco69rvyfy9hb,0,None
177,Préserver la végétation sousmarine est lune des solutions concrètes face au réchauffement climatique Nous lançons aujourdhui une coalition pour le carbone bleu pour identifier et financer des actions en faveur de notre biodiversité httpstcovmnJLZiLXe,préserv véget sousmarin lun solut concret fac réchauff climat lançon aujourdhui coalit carbon bleu identifi financ action faveur biodivers httpstcovmnjlzilx,1,None
178,Avec la montée des eaux les décharges littorales menacent de libérer leurs déchets en mer Face à ce risque nous avons identifié 50 sites français pour lesquels nous nous engageons à trouver des solutions dici 10 ans En 2022 nous traiterons les 3 plus critiques Agissons ,mont eau décharg littoral menacent liber leur déchet mer fac risqu identifi 50 sit franc lesquel engageon trouv solut dic 10 an 2022 trait 3 plus critiqu agisson,0,None
179,Supprimer les subventions publiques qui contribuent à la surpêche et à la pêche illicite voilà notre objectif international des tous prochains mois httpstco1EwPxUfzZq,supprim subvent publiqu contribuent surpêch pêch illicit voilà object international tous prochain mois httpstco1ewpxufzzq,0,None
180,La protection de la biodiversité marine se fera avec et pour nos pêcheurs httpstcoX4HBawbq9P,protect biodivers marin fer pêcheur httpstcox4hbawbq9p,0,None
181,Avec lextension de la réserve naturelle des Terres australes françaises nous atteignons 33  de la superficie française classée en aire protégée et faisons de cette réserve la 2ème plus grande aire protégée au monde Engagement tenu objectif dépassé  httpstcooAgEKgVBCl,lextens réserv naturel terr austral français atteignon 33 superfic français class air proteg faison cet réserv 2em plus grand air proteg mond engag tenu object dépass httpstcooagekgvbcl,1,None
182,Chers amis bienvenue à Brest terre océanique par histoire par géographie par culture par passion Nous sommes fiers dy tenir ce premier OneOceanSummit  httpstcoFyp5spMGj8,cher amis bienvenu brest terr océan histoir géograph cultur passion fier dy ten premi oneoceansumm httpstcofyp5spmgj8,1,None
183,Protéger 30  de notre espace terrestre et 30  de notre espace maritime dici 2030  nous y sommes arrivés  Avec huit ans davance Jy reviendrai au OneOceanSummit aujourdhui,proteg 30 espac terrestr 30 espac maritim dic 2030 arriv huit an davanc jy reviendr oneoceansumm aujourdhui,0,None
184,Développer les énergies renouvelables  nous avançons et nous allons poursuivre avec une planification du renouvelable historique sur léolien terrestre léolien en mer et le solaire en simplifiant nos réglementations et en créant des filières françaises et européennes,développ énerg renouvel avançon allon poursuivr planif renouvel histor léolien terrestr léolien mer solair simplifi réglement cré fili français européen,0,None
185,La source de production délectricité la plus polluante cest le charbon Nous avons fermé 3 centrales thermiques La source de production délectricité non intermittente la plus décarbonée cest le nucléaire Le programme de nouveaux réacteurs nucléaires est là,sourc product délectr plus pollu cest charbon ferm 3 central thermiqu sourc product délectr non intermittent plus décarbon cest nucléair programm nouveau réacteur nucléair là,0,None
186,Produire des batteries électriques pour les voitures en France plutôt que de les importer dAsie  On nous disait que cétait impossible Nous sommes en train de le faire dans les HautsdeFrance qui vont devenir la vallée européenne de la batterie électrique Des résultats ,produir batter électr voitur franc plutôt import das dis cet impossibl train fair hautsdefr vont deven vall européen batter électr résultat,0,None
187,Soutenus par le plan France 2030 les cimentiers les sidérurgistes passent de fours thermiques à des fours électriques Par la conduite de grands projets des trains des avions et des bateaux à lhydrogène nous sommes en train de décarboner nos transports Des résultats ,soutenus plan franc 2030 cimenti sidérurg passent four thermiqu four électr conduit grand projet train bateau lhydrogen train décarbon transport résultat,1,None
188,Tenir nos ambitions climatiques en ayant une industrie forte créatrice demplois nous sommes en train de le faire en bâtissant une souveraineté industrielle et énergétique avec le plan France 2030 Du concret ,ten ambit climat industr fort créatric demplois train fair bât souverainet industriel énerget plan franc 2030 concret,0,None
189,Au Sommet de Sibiu en 2019 nous étions les premiers à porter la neutralité carbone comme objectif Puis 5 Puis de plus en plus Aujourdhui cest toute lUnion européenne qui est engagée Des résultats ,sommet sibiu 2019 premi port neutral carbon comm object puis 5 puis plus plus aujourdhui cest tout lunion européen engag résultat,1,None
190,Par cohérence et exemplarité nous nous sommes engagés à ne plus signer de traités commerciaux avec des pays qui nauraient pas rejoint lAccord de Paris Cest du bon sens ,cohérent exemplar engag plus sign trait commercial pay naur rejoint laccord paris cest bon sen,1,None
191,Alors que lAccord de Paris était menacé en juin 2017 nous avons lancé le OnePlanetSummit avec lengagement de coalitions dacteurs partout dans le monde Des actes ,alor laccord paris menac juin 2017 lanc oneplanetsumm lengag coalit dacteur partout mond acte,1,None
192,Le Plan vélo cest 30  dutilisation en plus Bon pour la planète bon pour la santé bon pour le bienêtre  On continue ,plan vélo cest 30 dutilis plus bon planet bon sant bon bienêtr continu,1,None
193,Contre la pollution plastique la loi a changé nos modes de production et de consommation Elle a incité de nombreuses innovations comme linvention en France de la première bouteille de lait opaque 100  recyclée On innove ,contr pollut plastiqu loi a chang mod product consomm a incit nombreux innov comm linvent franc premi bouteil lait opaqu 100 recycl innov,0,None
194,La stratégie pour accompagner les entreprises dans la sortie des énergies fossiles 100 sites industriels en ont déjà bénéficié Cest un million de tonnes de CO2 évité par an Des résultats ,strateg accompagn entrepris sort énerg fossil 100 sit industriel déjà bénéfici cest million ton co2 évit an résultat,0,None
195,En 2017 moins d1 voiture vendue sur 20 était électrique En 2020 nous sommes passés à 1 sur 10 En 2021 à 1 sur 5 Des résultats ,2017 moin d1 voitur vendu 20 électr 2020 pass 1 10 2021 1 5 résultat,0,None
174,Incroyable Quentin Fillon Maillet 4 médailles dont 2 victoires en or Et ce nest peutêtre pas finiBravo La France est fièrehttpstcou0fRfHeMUT,incroi quentin fillon maillet 4 médaill dont 2 victoir or nest peutêtr finibravo franc fièrehttpstcou0frfhemut,0,None
100,JeanPierre Pernaut a habité le cœur de nos foyers Durant trente ans il a donné rendezvous à 13h aux Françaises et aux Français pour leur transmettre les dernières informations mais aussi sa passion de la France de nos régions de notre patrimoine Nous ne loublierons pas httpstco9qSTA9Wpm3,jeanpierr pernaut a habit cœur foyer dur trent an a don rendezvous 13h français franc transmettr derni inform auss passion franc région patrimoin loubli httpstco9qsta9wpm3,1,None
173,Cher FrankWalter je tadresse toutes mes félicitations pour ta réélection Ensemble continuons à nourrir la précieuse amitié qui unit lAllemagne et la France et à promouvoir nos valeurs européennes,cher frankwalt tadress tout félicit réélect ensembl continuon nourr précieux amiti unit lallemagn franc promouvoir valeur européen,0,None
171,4 fois champions du monde 5 fois champions dEurope il ne manquait quun titre à leur palmarès  la médaille dor aux Jeux olympiques Ils lont fait  Bravo Gabriella Papadakis et Guillaume Cizeron  Quelle fierté httpstcorIcK2kWKFy,4 fois champion mond 5 fois champion deurop manqu quun titr palmares médaill dor jeux olymp lont fait bravo gabriel papadak guillaum cizeron quel fiert httpstcorick2kwkfy,0,None
150,Nous ne pouvons pas rester engagés militairement aux côtés dautorités de fait dont nous ne partageons ni la stratégie ni les objectifs cachés Cest la situation à laquelle nous sommes confrontés au Mali La lutte contre le terrorisme ne doit pas tout justifier httpstcoFsMuEPOVJd,pouvon rest engag militair côt dautor fait dont partageon ni strateg ni object cach cest situat laquel confront mal lutt contr terror doit tout justifi httpstcofsmuepovjd,0,None
151,Des résultats considérables Et des sacrifices Nous noublions pas nos soldats tombés ni nos blessés ni leurs familles httpstcoogAExFBuPA,résultat consider sacrific noublion soldat tomb ni bless ni leur famill httpstcoogaexfbup,0,None
152,Que se seraitil passé en 2013 si la France navait pas fait le choix dintervenir  httpstcokEw63vNTT8,seraitil pass 2013 si franc nav fait choix dinterven httpstcokew63vntt8,0,None
153,Depuis 2013 à la demande des autorités maliennes et des autorités de la région la France a joué un rôle fédérateur de cette mobilisation internationale en faveur du Sahel Nous continuerons à assurer ce rôle httpstcoWUXVaQnYln,depuis 2013 demand autor malien autor région franc a jou rôl féder cet mobilis international faveur sahel continu assur rôl httpstcowuxvaqnyln,1,None
154,Oui je crois en une nouvelle alliance entre lAfrique et lEurope httpstcoFyOzSd2rmw,oui crois nouvel allianc entre lafriqu leurop httpstcofyozsd2rmw,0,None
155,Maintenant emmenons nos partenaires européens vers ce partenariat dégal à égal avec lAfrique pas seulement dans les crises mais aussi pour faire des choses nouvelles et innovantes Nous avancerons dans cette voie dès demain à Bruxelles ensemble,mainten emmenon partenair européen ver partenariat dégal égal lafriqu seul cris auss fair chos nouvel innov avanc cet voi des demain bruxel ensembl,0,None
156,Jamais nous navions engagé autant de chantiers pour réinventer notre relation avec lAfrique Jamais nous navions réuni autant de moyens désormais consacrés par la loi dédiée à la lutte contre les inégalités mondialeshttpstcoYKnI88o65O,jam navion engag aut chanti réinvent relat lafriqu jam navion réun aut moyen désorm consacr loi dédi lutt contr inégal mondialeshttpstcoykni88o65o,0,None
157,Cest ensemble avec lAfrique que nous avons remporté des batailles  la suspension de la dette des pays africains et dans la foulée du sommet de Paris de mai 2021 lémission de droits de tirage spéciaux ont apporté une première réponse au choc économique de la pandémie httpstcoj2c93ez1aT,cest ensembl lafriqu remport bataill suspens det pay africain foul sommet paris mai 2021 lémiss droit tirag spécial apport premi répons choc économ pandem httpstcoj2c93ez1at,1,None
158,Cest en alliés avec lAfrique que nous avons porté une réponse collective à la pandémie Cest en alliés ensemble que nous avons lancé linitiative ACTA pour un accès équitable et universel au vaccin,cest alli lafriqu port répons collect pandem cest alli ensembl lanc liniti acta acces équit universel vaccin,0,None
159,Nous avons cessé de  faire pour lAfrique  pour désormais  faire ensemble  Cest le sens des batailles menées au partenariat mondial pour léducation au G7 de Biarritz aux Nations unies face au choc de la pandémie,cess fair lafriqu désorm fair ensembl cest sen bataill men partenariat mondial léduc g7 biarritz nation uni fac choc pandem,1,None
160,Au lendemain dune victoire éclatante des Lions de la Téranga en parlant de notre relation avec lAfrique je ne peux pas ne pas mentionner le sport  Il contribue au rayonnement du continent et devient lun de ses moteurs économiques La France sera encore au rendezvous,lendemain dun victoir éclat lion térang parl relat lafriqu peux mention sport contribu rayon continent devient lun moteur économ franc encor rendezvous,1,None
161,En prise avec les attentes de la jeunesse africaine la plus entreprenante du monde nous avons ouvert des champs nouveaux Avec Choose Africa nous avons déployé 3 milliards deuros au bénéfice de 26 000 entreprises africaines et de plusieurs milliers de microentrepreneurs,pris attent jeuness africain plus entrepren mond ouvert champ nouveau choos afric déploi 3 milliard deuros bénéfic 26 000 entrepris africain plusieur milli microentrepreneur,1,None
162,Jai souhaité placer la jeunesse au cœur de notre nouveau partenariat avec lAfrique  nous avons réinvesti dans léducation en particulier dans la scolarisation des jeunes filles lenseignement supérieur avec des approches nouvelles la culture avec la Saison Africa2020,jai souhait plac jeuness cœur nouveau partenariat lafriqu réinvest léduc particuli scolaris jeun fill lenseign supérieur approch nouvel cultur saison africa2020,1,None
163,Par des actes nous avons affronté certaines pesanteurs du passé  restitution du patrimoine africain réforme en profondeur de la gouvernance du franc CFA reconnaissance de notre responsabilité au Rwanda ces verrous bloquaient lémergence dun nouvel imaginaire,acte affront certain pesanteur pass restitu patrimoin africain réform profondeur gouvern franc cfa reconnaiss respons rwand verrous bloqu lémergent dun nouvel imaginair,0,None
164,Lorsque jai prononcé mon discours à lUniversité de Ouagadougou en novembre 2017 javais conscience que notre modèle de coopération avec lAfrique avait atteint la fin dun cycle Il y avait urgence à revoir nos fondamentaux Nous y sommes En actes ,lorsqu jai prononc discour lunivers ouagadougou novembr 2017 jav conscienc model cooper lafriqu atteint fin dun cycl urgenc revoir fondamental acte,1,None
165,Lespace est un bien commun qui doit être utile à tous Pour nous Européens le modèle spatial viable nest pas celui de lexploitation il est celui de lexploration celui qui permet daméliorer la connaissance du monde et de lunivers httpstcoVfrhaeN9Ej,lespac bien commun doit être util tous européen model spatial viabl nest celui lexploit celui lexplor celui permet damélior connaiss mond luniver httpstcovfrhaen9ej,0,None
166,Visonsnous la Lune  Visonsnous Mars  Ces questions sont fondamentales car elles nous engageront pour des décennies httpstcopYFg6noWgA,visonsnous lun visonsnous mar question fondamental car elle engag décen httpstcopyfg6nowg,1,None
167,Quand les Européens se regroupent ils sont à lavantgarde Alors unissonsnous  httpstcoG6KAv7BNSA,quand européen regroupent lavantgard alor unissonsnous httpstcog6kav7bns,0,None
168,LEurope est une puissance spatiale  Ariane Galileo Copernicus Vega  nos programmes sont des références nos atouts considérables Pour assurer notre souveraineté bâtissons de grands projets de lanceurs et dotonsnous dune constellation de connectivité européenne httpstco2SZCGmfx5P,leurop puissanc spatial arian galileo copernicus veg programm référent atout consider assur souverainet bât grand projet lanceur dotonsnous dun constel connect européen httpstco2szcgmfx5p,1,None
169,Lespace est la clé de toutes nos souverainetés  sans maîtrise de lespace pas de souveraineté technologique industrielle stratégique pas de connaissance fine des grands enjeux environnementaux et climatiques Lespace est donc une priorité pour notre Europe httpstcoehVl6oktws,lespac clé tout souverainet san maîtris lespac souverainet technolog industriel strateg connaiss fin grand enjeux environnemental climat lespac donc priorit europ httpstcoehvl6oktw,1,None
170,Il la fait  Clément Noël est champion olympique de slalom  À seulement 24 ans il remporte une victoire en or Bravo à notre champion httpstcofJQuyNqky1,fait clément noël champion olymp slalom seul 24 an remport victoir or bravo champion httpstcofjquynqky1,0,None
