,review,clear_review,predicted,candidat
85,Les sondages se sont toujours trompés depuis 1995 Il ne faut pas les croire Lintelligence artificielle qui avait prédit la victoire de Trump me donne au 2nd tourJeFaisMentirLesSondages JeVoteZemmourLe10avril Elections2022httpstcoTXk3fzONMb,sondag toujour tromp depuis 1995 faut croir lintelligent artificiel pred victoir trump don 2nd tourjefaismentirlessondag jevotezemmourle10avril elections2022httpstcotxk3fzonmb,0,None
86,Quand on lui demande avec qui elle compte sallier Marine Le Pen répond les souverainistes de gauche En vérité elle rêve de sallier avec JeanLuc Mélenchon JeFaisMentirLesSondages JeVoteZemmourLe10avril Elections2022httpstcovH5Xv1RA76,quand demand compt salli marin pen répond souverain gauch vérit rêv salli jeanluc mélenchon jefaismentirlessondag jevotezemmourle10avril elections2022httpstcovh5xv1ra76,0,None
87,Je suis venu dire aux Français que la France doit rester la France Si nous narrêtons pas cette vague migratoire inouïe la France ne sera plus la FranceJeFaisMentirLesSondages JeVoteZemmourLe10avril Elections2022httpstco88pcRAK7rf,venu dir franc franc doit rest franc si narrêton cet vagu migratoir inouï franc plus francejefaismentirlessondag jevotezemmourle10avril elections2022httpstco88pcrak7rf,0,None
88,Rendezvous demain 8h30 sur Cnews LaMatinale JeVoteZemmourLe10avril httpstcoKWZGEanPlB,rendezvous demain 8h30 cnew lamatinal jevotezemmourle10avril httpstcokwzgeanplb,0,None
89,La paix il faut la vouloir Il faut la gagner Il faut larracher à la fatalité qui veut la détruire Il faut laimer pardessus tout Nous aurons gagné quand la France sera enfin en paix ZemmourJeunes JeVoteZemmourLe10avrilhttpstcovRfHGAYAt4,paix faut vouloir faut gagn faut larrach fatal veut détruir faut laim pardessus tout gagn quand franc enfin paix zemmourjeun jevotezemmourle10avrilhttpstcovrfhgayat4,0,None
90,À trois jours du 1er tour il est temps pour nous armés de ces vérités de dire quelle France nous voulons quelle France vous avez le droit dexiger Quelle France est au bout de notre victoireZemmourJeunes JeVoteZemmourLe10avrilhttpstcolEDJ5aloo5,trois jour 1er tour temp armé vérit dir quel franc voulon quel franc droit dexig quel franc bout victoirezemmourjeun jevotezemmourle10avrilhttpstcoledj5aloo5,0,None
109,Jarrive  JeVoteZemmourLe10avril ZemmourJeunes httpstcoIWQRHVT0QU,jarriv jevotezemmourle10avril zemmourjeun httpstcoiwqrhvt0qu,0,None
110,Avec vous dans votre combat chère Isabelle  httpstcoa0sO93OSyO,combat cher isabel httpstcoa0so93osyo,0,None
111,Suivez mon dernier meeting avant le premier tour  Regardez le direct sur YouTube  httpstcoBKa3f4EaAiZemmourJeunes JeVoteZemmourLe10avril httpstcoGfTSUNcU91,suiv derni meeting avant premi tour regard direct youtub httpstcobka3f4eaaizemmourjeun jevotezemmourle10avril httpstcogftsuncu91,0,None
112, Pour dimanche  au bureau de vote votre pièce didentité suffit Vous nêtes pas obligés davoir votre carte délecteur Allez voter et partagez JeVoteZemmourLe10avril Presidentielles2022,dimanch bureau vot piec dident suff nêt oblig davoir cart délecteur allez vot partag jevotezemmourle10avril presidentielles2022,0,None
137,Les méthodes des sondeurs ont changé Beaucoup de mes électeurs témoignent du fait quils ne disent pas quils vont voter pour moi Il y a un vote caché et il apparaîtra dimanche soirJeVoteZemmourLe10avril JeremyCohenhttpstcouhTnWHtbxc,méthod sondeur chang beaucoup électeur témoignent fait quil disent quil vont vot a vot cach apparaîtr dimanch soirjevotezemmourle10avril jeremycohenhttpstcouhtnwhtbxc,0,None
138,Je suis resté le même Jai toujours fait de la politique Ce qui est nouveau cest la campagne avec cet enthousiasme cette ferveur ces Français qui me disent  sauveznous JeVoteZemmourLe10avril JeremyCohenhttpstcos46RAvE8Go,rest jai toujour fait polit nouveau cest campagn cet enthousiasm cet ferveur franc disent sauveznous jevotezemmourle10avril jeremycohenhttpstcos46rave8go,0,None
140,Les sondages façonnent lopinion et il faut répéter aux Français quils se trompent Il ny a pas de vote utile mais un vote vital  le mien pour que la France reste la FranceJeVoteZemmourLe10avril JeremyCohenhttpstcoM7Z05MG5pz,sondag façonnent lopinion faut répet franc quil trompent ny a vot util vot vital mien franc rest francejevotezemmourle10avril jeremycohenhttpstcom7z05mg5pz,0,None
142,Les sondages ne correspondent pas à la réalité politique du pays Ils se sont toujours trompés depuis 1995 Labstention fausse leurs repères Ils sont perdus et redressent toujours Marine Le PenJeVoteZemmourLe10avril JeremyCohenhttpstcoUU8q0RBm0f,sondag correspondent réalit polit pay toujour tromp depuis 1995 labstent fauss leur reper perdus redressent toujour marin penjevotezemmourle10avril jeremycohenhttpstcouu8q0rbm0f,1,None
143,66  des Français pensent le contraire Ils ont loccasion dagir en choisissant mon vote dès dimancheJeVoteZemmourLe10avril httpstco5FviHVLjRJ,66 franc pensent contrair loccas dag chois vot des dimanchejevotezemmourle10avril httpstco5fvihvljrj,0,None
144,Ce soir dans les Incorrectibles je rencontre avec émotion le père de Jérémie Cohen À travers cette rencontre je veux lever lomerta sur les agressions quotidiennes que vivent les Français Regardez la vidéo sur YouTube  httpstcoddWfsJ1cuqJeremyCohen httpstco2m7OGaRYQF,soir incorrectibl rencontr émot per jérem cohen traver cet rencontr veux lev lomert agress quotidien vivent franc regard vidéo youtub httpstcoddwfsj1cuqjeremycohen httpstco2m7ogaryqf,1,None
145,Je boirai un verre à la santé des sondages  httpstcoWwrQ4Y8cSv,boir verr sant sondag httpstcowwrq4y8csv,0,None
146,Rejoignezmoi maintenant en Space sur Twitter httpstco4OWDhqRKfvJeVoteZemmourLe10avril,rejoignezmoi mainten spac twitt httpstco4owdhqrkfvjevotezemmourle10avril,0,None
147,Je mènerai la réconciliation des droites Je tends la main à ceux qui ont annoncé appeler à voter pour moi au 2nd tour comme Ciotti et Bellamy Aucun élu LR nappellera à voter Le PenJeVoteZemmourLe10avril MacronDehorsDèsLePremierTourhttpstcomIMtfqgqVg,men réconcili droit tend main ceux annonc appel vot 2nd tour comm ciott bellamy aucun élu lr nappel vot penjevotezemmourle10avril macrondehorsdèslepremiertourhttpstcomimtfqgqvg,0,None
148,Depuis que jai parlé de la tragédie de JeremyCohen je reçois des dizaines de messages de familles de victimes qui me disent leur révolte devant lattitude de lEtat devant les criminels toujours en liberté devant lomerta parfois Je me bats pour vous,depuis jai parl traged jeremycohen reçois dizain messag famill victim disent révolt dev lattitud letat dev criminel toujour libert dev lomert parfois bat,1,None
149,Madame la socialiste du 18ème arrondissement jai vécu dans le 18ème rue Doudeauville à une époque où vos amis navaient pas encore détruit la beauté et la quiétude qui y régnaientJeVoteZemmourLe10avril httpstco2JbflyleOk,madam social 18em arrond jai vécu 18em ru doudeauvill époqu où amis nav encor détruit beaut quiétud régnaientjevotezemmourle10avril httpstco2jbflyleok,1,None
150,Il y a une rencontre entre ce que je dis et ce que vivent les Français depuis des années Des Français me disent  vous êtes le candidat que jattendais depuis 40 ans MacronDehorsDesLePremierTour presidentielles2022httpstcowSn8keje8c,a rencontr entre dis vivent franc depuis anné franc disent candidat jattend depuis 40 an macrondehorsdeslepremiertour presidentielles2022httpstcowsn8keje8c,1,None
151,Au Trocadéro il y avait un enthousiasme incroyable 100 000 personnes une ferveur une chaleur Ce meeting est lévénement de cette campagne personne na fait mieuxMacronDehorsDesLePremierTour presidentielles2022httpstco0WSDOPb1z3,trocadéro enthousiasm incroi 100 000 person ferveur chaleur meeting léven cet campagn person na fait mieuxmacrondehorsdeslepremiertour presidentielles2022httpstco0wsdopb1z3,1,None
153,Pour être un bon Président il faut du courage une vision qui se fonde sur une connaissance de lHistoire de France et la proximité charnelle avec la France ses habitantsJeVoteZemmourLe10avril MacronDehorsDesLePremierTourhttpstcoegi4v5aU8Q,être bon président faut courag vision fond connaiss lhistoir franc proxim charnel franc habitantsjevotezemmourle10avril macrondehorsdeslepremiertourhttpstcoegi4v5au8q,1,None
154,On nous accuse de violence alors quelle est contre nous  les antifas les militants GZ ou de ma campagne qui se font agresser par des types dextrême gaucheJeVoteZemmourLe10avril MacronDehorsDesLePremierTourhttpstcoTHziYHqwiC,accus violenc alor quel contr antif milit gz campagn font agress typ dextrêm gauchejevotezemmourle10avril macrondehorsdeslepremiertourhttpstcothziyhqwic,0,None
136,Pour le pouvoir dachat des classes moyennes je propose une grande politique familiale qui repose sur luniversalité des allocations familiales et sur le doublement du quotient familial JeVoteZemmourLe10avril JeremyCohenhttpstcosMS5QmpjUm,pouvoir dachat class moyen propos grand polit familial repos luniversal alloc familial doubl quotient familial jevotezemmourle10avril jeremycohenhttpstcosms5qmpjum,1,None
75,Soyez au rendezvous pour le ZemmourLive dès 17h30 sur YouTube 20 acteurs de la campagne répondront à vos questionsJeVoteZemmourLe10avril JeFaisMentirLesSondages httpstcoRdRatE0sLJ,rendezvous zemmourl des 17h30 youtub 20 acteur campagn répondront questionsjevotezemmourle10avril jefaismentirlessondag httpstcordrate0slj,0,None
133,Les médias ne veulent pas quon parle dimmigration et quand on le fait ils le font payer très cher Pendant toute cette campagne je me suis battu pour quon parle dimmigration JeVoteZemmourLe10avril JeremyCohenhttpstcot3yJ3rWfCz,médi veulent quon parl dimmigr quand fait font pai tres cher pend tout cet campagn battu quon parl dimmigr jevotezemmourle10avril jeremycohenhttpstcot3yj3rwfcz,0,None
131,À demain 7h45 sur Radio Courtoisie JeVoteZemmourLe10avril httpstco9kmLBRf4yS,demain 7h45 radio courtois jevotezemmourle10avril httpstco9kmlbrf4y,0,None
113,Jaimerais tellement vous aider davantage Merci à vous Madame Votre dignité dans lépreuve force le respect Hommage à JérémieJeremyCohen httpstcoqGkkQdeg1P,jaim tel aid davantag merc madam dignit lépreuv forc respect hommag jérémiejeremycohen httpstcoqgkkqdeg1p,1,None
114, Les sondages ne reflètent pas la réalité  Écoutez ce message de MarionMarechal Regardez la vidéo sur YouTube  httpstcobkqNlHPs6IJeVoteZemmourLe10avril Presidentielles2022 httpstcoABgk7zEOc4,sondag reflètent réalit écout messag marionmarechal regard vidéo youtub httpstcobkqnlhps6ijevotezemmourle10avril presidentielles2022 httpstcoabgk7zeoc4,1,None
115,Jinstaurerai la Défense Excusable JeVoteZemmourLe10avril Presidentielles2022 httpstcoQpnJZrktNF,jinstaur défens excus jevotezemmourle10avril presidentielles2022 httpstcoqpnjzrktnf,0,None
116,Nous le voulons tellement Nous le voulons depuis si longtemps Nous avons un devoir et le temps presse Il est minuit moins le quart  Rejoignez moi dans la Reconquête de notre pays  JeVoteZemmourLe10avril Presidentielles2022 httpstcofFkwMM5bn1,voulon tel voulon depuis si longtemp devoir temp press minuit moin quart rejoign reconquêt pay jevotezemmourle10avril presidentielles2022 httpstcoffkwmm5bn1,0,None
117,Nous allons mener un combat qui nous fera entrer dans lhistoire et je vous demande de maider  Ayez confiance en vous  Jai confiance en vous Je mènerai le combat à vos côtés  JeVoteZemmourLe10avril Presidentielles2022httpstco2gxwPpx2SD,allon men combat fer entrer lhistoir demand maid confianc jai confianc men combat côt jevotezemmourle10avril presidentielles2022httpstco2gxwppx2sd,1,None
118,Oui  Nous allons tout donner parce que rien ni personne ne nous empêchera décrire le destin de notre pays  Rien ni personne ne mempêchera de vous donner le courage et la foi dans cette bataille JeVoteZemmourLe10avril Presidentielles2022 httpstcogznwyukZgN,oui allon tout don parc rien ni person empêch décrir destin pay rien ni person mempêch don courag foi cet bataill jevotezemmourle10avril presidentielles2022 httpstcogznwyukzgn,1,None
119,Cette Marseillaise a fait vibrer la Tour EiffelJeVoteZemmourLe10avril Presidentielles2022 httpstco7LniW8aCyi,cet marseillais a fait vibr tour eiffeljevotezemmourle10avril presidentielles2022 httpstco7lniw8aci,0,None
122,Je baisserai le taux dimpôt sur les sociétés à 15  JeVoteZemmourLe10avril ZemmourLand httpstcoMKA7qGbkav,baiss taux dimpôt societ 15 jevotezemmourle10avril zemmourland httpstcomka7qgbkav,1,None
123,Une caution de 10 000 euros sera demandée pour lobtention dun visaJeVoteZemmourLe10avril ZemmourLand httpstcos12whpGvpD,caution 10 000 euros demand lobtent dun visajevotezemmourle10avril zemmourland httpstcos12whpgvpd,0,None
124,Je revaloriserai les petites retraitesJeVoteZemmourLe10avril ZemmourLand httpstcouqQt1Zs2ax,revaloris petit retraitesjevotezemmourle10avril zemmourland httpstcouqqt1zs2ax,0,None
126,Français épargnez la France dimanche   httpstcoh2eVdGfoWF,franc épargn franc dimanch httpstcoh2evdgfowf,0,None
127,À ce soir à Paris pour mon dernier meeting avant le 1er tour de la présidentielle Il sera consacré à la jeunesse Inscrivezvous pour ne pas manquer cet événement  httpstco1QXrgZChbdJe compte sur vous JeVoteZemmourLe10avril Zemmourland httpstcoGAiSqmWMqS,soir paris derni meeting avant 1er tour présidentiel consacr jeuness inscrivezvous manqu cet éven httpstco1qxrgzchbdj compt jevotezemmourle10avril zemmourland httpstcogaisqmwmq,0,None
128,Plus de 65000 délinquants de moins de 15 ans en 2019 Dans une société de plus en plus barbare quand on ne condamne pas les voyous la contagion gagne les plus jeunes Je mettrai fin à lexcuse de minoritéJeVoteZemmourLe10avril Zemmourland httpstcoSjdW8sD3oW,plus 65000 délinqu moin 15 an 2019 societ plus plus barbar quand condamn voyous contagion gagn plus jeun mettr fin lexcus minoritéjevotezemmourle10avril zemmourland httpstcosjdw8sd3ow,0,None
129,Jai trouvé scandaleux de renvoyer des hôpitaux les médecins et les soignants qui ne voulaient pas se faire vacciner Je les réintégreraiJeVoteZemmourLe10avril httpstcoV7b2dQAZxW,jai trouv scandal renvoi hôpital médecin soign voul fair vaccin réintégreraijevotezemmourle10avril httpstcov7b2dqazxw,0,None
130,Je créerai un patriescoreZemmourland JeVoteZemmourLe10avril httpstcoptxPpZUU9m,cré patriescorezemmourland jevotezemmourle10avril httpstcoptxppzuu9m,0,None
132,Toute religion doit être pratiquée dans la discrétion Il ne doit pas y avoir de voile dans la rue pas de prières de rue pas de mosquées monumentales En France la foi est intérioriséeJeVoteZemmourLe10avril JeremyCohenhttpstco1Pp7a7ednf,tout religion doit être pratiqu discret doit avoir voil ru prier ru mosqu monumental franc foi intérioriséejevotezemmourle10avril jeremycohenhttpstco1pp7a7ednf,1,None
74,Posezmoi vos questions maintenant sur ZemmourLive  httpstcofdLbAyP31r,posezmoi question mainten zemmourl httpstcofdlbayp31r,0,None
78,Parce que la jeunesse la plus mobilisée de France cest nous  Parce que la France réconciliée et prospère cest nous  LHistoire et lavenir cest nous  La Reconquête cest nous JeFaisMentirLesSondages JeVoteZemmourLe10avrilhttpstcoAY2OwoT31n,parc jeuness plus mobilis franc cest parc franc réconcili prosper cest lhistoir laven cest reconquêt cest jefaismentirlessondag jevotezemmourle10avrilhttpstcoay2owot31n,0,None
72,PierreBrisson1 Merci monsieur  Vous pouvez compter sur moi pour défendre la culture française et la sécurité des FrançaisJeVoteZemmourLe10avril Presidentielles2022,pierrebrisson1 merc monsieur pouv compt défendr cultur français sécur françaisjevotezemmourle10avril presidentielles2022,1,None
36,Liberté sécurité prospérité identité  cest la France que vous voulez Votez pour elle,libert sécur prosper ident cest franc voul vot,0,None
35,Dimanche dans lisoloir soyez beaux soyez grands soyez fiers soyez à la hauteur de la France ,dimanch lisoloir beau grand fier hauteur franc,1,None
34,Dimanche ne votez pas pour un politicien professionnel Votez pour la France,dimanch vot politicien professionnel vot franc,0,None
33, A minuit cest la loi  mes soutiens et moi ne pourrons plus communiquer officiellement Alors je vous dis à tous merci pour ces derniers mois  Merci infiniment et rendezvous dimanche ,a minuit cest loi soutien pourron plus communiqu officiel alor dis tous merc derni mois merc infin rendezvous dimanch,1,None
73,Il était une fois le TrocadéroRegardez la vidéo sur ma chaîne YouTube  httpstcoFPIvyF04XAJeVoteZemmourLe10avril Presidentielles2022 httpstcoXVR00ptpJU,fois trocadéroregard vidéo chaîn youtub httpstcofpivyf04xajevotezemmourle10avril presidentielles2022 httpstcoxvr00ptpju,0,None
31,Dimanche écrivez une page glorieuse de votre histoire Votez pour lavenir dont la France est le héros,dimanch écriv pag glorieux histoir vot laven dont franc héros,0,None
30,Dans lisoloir il ny a plus de sondages ni de médias ni de censure ni de politiquement correct Il y a vous il y a lespérance et il y a la France Soyez libres soyez insolents soyez courageux  soyez vousmêmes ,lisoloir ny a plus sondag ni médi ni censur ni polit correct a a lesper a franc libr insolent courag vousmêm,0,None
27,A voté  JeVote electionpresidentielle2022  Avote httpstcozsbZKeCRUA,a vot jevot electionpresidentielle2022 avot httpstcozsbzkecru,0,None
26,Je continuerai de défendre la France et nos idées et je suis certain que bientôt nous lemporterons Chacune de vos voix est le cri dun peuple qui ne veut pas mourirMerciZemmourhttpstcos65gthrtAm,continu défendr franc idé certain bientôt lemport chacun voix cri dun peupl veut mourirmercizemmourhttpstcos65gthrtam,0,None
25,Le fait que vous ayez été deux millions à soutenir un homme parti de rien montre que mon message a été entendu Votre voix ne pourra plus jamais être négligée quelle que soit lissue du second tourMerciZemmourhttpstcoXcZFf0ki2F,fait deux million souten homm part rien montr messag a entendu voix pourr plus jam être néglig quel lissu second tourmercizemmourhttpstcoxczff0ki2f,1,None
24,Grâce à vous rien ne sera plus jamais comme avant Gardez la foi Votre vote est un vote davenir un vote despoir  car les vérités que nous avons dites à la France simposeront à tous dans les années qui viennentMerciZemmourhttpstco3QjJAji0VI,grâc rien plus jam comm avant gard foi vot vot daven vot despoir car vérit dit franc simpos tous anné viennentmercizemmourhttpstco3qjjaji0v,1,None
23,Il était de notre devoir de nous lever et je me suis levé Nous avons fait en trois mois ce quaucun politicien na réussi en 15 ans  nous avons bâti le plus grand parti de France À mes côtés une jeunesse sest levéeMerciZemmourhttpstcoF5tqyZ00aY,devoir lev lev fait trois mois quaucun politicien na réuss 15 an bât plus grand part franc côt jeuness sest levéemercizemmourhttpstcof5tqyz00ay,1,None
22,Nous avons gagné dans cette campagne quelque chose qui na pas de prix  la puissance et lexpérience Je ne men tiendrai pas là car RECONQUÊTE nabandonnera rien tant que la France ne sera pas reconquiseMerciZemmourhttpstco87a7scXTbC,gagn cet campagn quelqu chos na prix puissanc lexpérient men tiendr là car reconquêt nabandon rien tant franc reconquisemercizemmourhttpstco87a7scxtbc,0,None
