,review,clear_review,predicted,candidat
152,Je ne veux pas voir la retraite à 65 ans qui va paupériser des millions de retraités Ne changeons pas lâge de départ actuel à 62 ansMacron à augmenté la CSG cest lhomme qui a désindexé les pensions de retraite sur linflation pour économiser 5 à 8 Mds d Les4V,veux voir retrait 65 an va paupéris million retrait changeon lâg départ actuel 62 ansmacron augment csg cest lhomm a désindex pension retrait linflat économis 5 8 md les4v,0,None
75,Sur les prix de lessence je rappelle que le Gouvernement a augmenté le prix du gasoil de 19 cts dans son mandat Il ne fait que rendre une partie de ce quil a pris aux Français CNews,prix lessenc rappel gouvern a augment prix gasoil 19 ct mandat fait rendr part quil a pris franc cnew,0,None
74,Jaurais plafonné les prix de lessence à 170 instauré une TVA à 0 sur les produits de première nécessité réindexé les pensions de retraite sur linflation augmenté les salaires de 8 tout ceci financé par la lutte contre la fraude et les gaspillages CNews,jaur plafon prix lessenc 170 instaur tva 0 produit premi nécess réindex pension retrait linflat augment salair 8 tout cec financ lutt contr fraud gaspillag cnew,0,None
73,Jai un programme raisonnable déconomies et de relocalisation mais une fois la richesse recréée je veux quelle soit redistribuée aux Français CNews,jai programm raison déconom relocalis fois richess recré veux quel redistribu franc cnew,1,None
135, Retour en images sur mon déplacement de mercredi dernier dans le Nord à Lille  Où jai pu aller à la rencontre des Lillois avec la visite dune industrie textile suivie dune conférence de presse dans la capitale des Flandres avec les soignants à réintégrer httpstcoZTkLF7Jien,retour imag déplac mercred derni nord lill où jai pu aller rencontr lillois visit dun industr textil suiv dun conférent press capital flandr soign réintegr httpstcoztklf7jien,1,None
136, Je vous donne rendezvous à Paris pour mon grand meeting de campagne présidentielle le mercredi 6 avril à 18h Informations et inscription sur  httpstcoIZ8fi6GXwI choisirlaliberte  httpstcoMTvdhKAf5a,don rendezvous paris grand meeting campagn présidentiel mercred 6 avril 18h inform inscript httpstcoiz8fi6gxw choisirlalibert httpstcomtvdhkaf5,1,None
70,Retrouvezmoi à partir de 19h en direct de mon grand meeting des libertés sur Twitter Facebook et YoutubeFacebook  httpstco7gHCxPEVX4Youtube  httpstco76DbKt8Rn2choisirlaliberté httpstco0kLG6Ln6WK,retrouvezmoi part 19h direct grand meeting libert twitt facebook youtubefacebook httpstco7ghcxpevx4youtub httpstco76dbkt8rn2choisirlalibert httpstco0klg6ln6wk,1,None
69,Je suis prêt à vous accueillir salle comble vous êtes au rendezvous du meeting des libertés  Rendezvous dici quelques minutes pour le direct sur ma page Facebook  httpstcoezr6UlWXsT et sur mon compte YouTube  httpstcop1y2kpr5VX  choisirlaliberte httpstcoZc4fVGPhI3,prêt accueil sall combl rendezvous meeting libert rendezvous dic quelqu minut direct pag facebook httpstcoezr6ulwxst compt youtub httpstcop1y2kpr5vx choisirlalibert httpstcozc4fvgphi3,0,None
68,Le soutien du plus fidèle des  LesPatriotes f philippot est un honneur pour moi le 10 avril faites comme lui choisirlaliberté httpstco8li0Q2ptMN,soutien plus fidel lespatriot f philippot honneur 10 avril fait comm choisirlalibert httpstco8li0q2ptmn,0,None
67,Mon agenda médias pour demain jeudi 7 avril  franceinfo à 7h50 FB BearnBigorre à 8h15LCI à 8h30 FrProtestante à 11h30Soyez nombreux à me retrouver en direct  httpstcoYLilRBQVgu,agend médi demain jeud 7 avril franceinfo 7h50 fb bearnbigorr 8h15lci 8h30 frprotest 11h30soi nombreux retrouv direct httpstcoylilrbqvgu,0,None
66,Quelle ambiance Un grand MERCI  Vous étiez nombreux pour mon grand meeting des libertés ce soir à Paris  Le 10 avril  un seul bulletin de vote ChoisirLaLiberté  httpstcoB7ij6ZUWkw,quel ambianc grand merc nombreux grand meeting libert soir paris 10 avril seul bulletin vot choisirlalibert httpstcob7ij6zuwkw,1,None
65,Nouveau scandale  425 000 euros donnés par le gouvernement à un cabinet de conseil pour une mission en doublon avec celle de B Cyrulnik Une enquête sur les conflits dintérêts est urgente PNF,nouveau scandal 425 000 euros don gouvern cabinet conseil mission doublon cel b cyrulnik enquêt conflit dintérêt urgent pnf,0,None
64,En interrompant volontairement mon clip de campagne sur Francetele jai voulu réveiller les Français et les inciter à prendre leur destin en main dimancheChoisirLaLiberté NDA2022 httpstcoD0hs52EoMe,interromp volontair clip campagn francetel jai voulu réveil franc incit prendr destin main dimanchechoisirlalibert nda2022 httpstcod0hs52eom,0,None
91,Sur les déserts médicaux je propose de recruter des assistants administratifs immédiatement pour libérer les médecins de tâches qui représentent 10 à 20 de leur temps de travail temps quils pourront consacrer à soigner leurs patientsBonjourChezVous publicsenat,désert médical propos recrut assist administr immédiat liber médecin tâch représentent 10 20 temp travail temp quil pourront consacr soign leur patientsbonjourchezvous publicsenat,0,None
63,Devant le siège parisien de McKinsey je présente la Charte Ethique pour moraliser notre vie publique et restaurer la confiance des Français dans les élus Merci à f philippot et à CH Gallois pour leur soutien httpstcovmUbAzNq9b,dev sieg parisien mckinsey présent chart ethiqu moralis vi publiqu restaur confianc franc élus merc f philippot ch gallois soutien httpstcovmubaznq9b,1,None
92,Je maintiens quil y a des fraudes massives à la carte Vitale La CNAM ne dira jamais linverse car ce serait reconnaître son incompétence totale à lutter contre ce vol dargent public BonjourChezVous publicsenat,maintien quil a fraud massiv cart vital cnam dir jam linvers car reconnaîtr incompétent total lutt contr vol dargent public bonjourchezvous publicsenat,0,None
94,Trouvezvous normal que laffaire JeremyCohen ait été étouffée  Son meurtre a été commis en février et il a fallu attendre avril pour en parler  La justice brille par son laxisme ce qui est un véritable scandale BonjourChezVous publicsenat,trouvezvous normal laffair jeremycohen étouff meurtr a comm févri a fallu attendr avril parl justic brill laxism vérit scandal bonjourchezvous publicsenat,1,None
121,Mort de JeremyCohen percuté par un tramway alors quil tentait déchapper à des racailles qui lagressaientAgression à caractère antisémite en février dernier dont on na guère entendu parler Horreur absolueBobigny httpstco68mHgNXcPK,mort jeremycohen percut tramway alor quil tent déchapp racaill lagressaientagress caracter antisémit févri derni dont na guer entendu parl horreur absoluebobigny httpstco68mhgnxcpk,0,None
120,Je serai ce mardi 5 avril en déplacement en Normandie et en Picardie à Amiens Essuiles et au Tréport à la rencontre des Français httpstcoubCXhWjNAa,mard 5 avril déplac normand picard amien essuil tréport rencontr franc httpstcoubcxhwjna,0,None
119,Retrouvezmoi de suite en direct avec idrissaberkane sur sa chaîne Youtube  httpstcoNRoN6EGiNR,retrouvezmoi suit direct idrissaberkan chaîn youtub httpstconron6eginr,0,None
118, Retrouvezmoi ce lundi soir à partir de 22h sur France InfoInteragissez avec FranceInfo ChoisirLaLibertePresidentielle2022 2022NDA httpstcoeGZz1edjZx,retrouvezmoi lund soir part 22h franc infointerag franceinfo choisirlalibertepresidentielle2022 2022nda httpstcoegzz1edjzx,0,None
117, Retrouvezmoi ce mardi matin dès 8h15 sur Sud Radio Interagissez avec LaMatinale   SudRadio ChoisirLaLiberte Presidentielle2022 2022NDA httpstco8eixvkPlgJ,retrouvezmoi mard matin des 8h15 sud radio interag lamatinal sudradio choisirlalibert presidentielle2022 2022nda httpstco8eixvkplgj,0,None
116,On va choisir notre destin dans 4 jours mais il y a des Français qui ne savent pas que lélection sera dimanche  Je suis candidat pour leur offrir une autre voie  celle de lindépendance de la France de la liberté des Français et dun renouveau démocratiqueVIPol,va chois destin 4 jour a franc savent lélect dimanch candidat offrir autr voi cel lindépend franc libert franc dun renouveau démocratiquevipol,1,None
115, LAllemagne a abandonné le nucléaire et se retrouve aujourdhui dépendante du gaz Russe  Elle produit de lélectricité 6 fois plus polluante que la France en faisant appel aux centrales thermiques pour compenser ses éoliennes   VIPol,lallemagn a abandon nucléair retrouv aujourdhui dépend gaz russ produit lélectr 6 fois plus pollu franc fais appel central thermiqu compens éolien vipol,1,None
125,Je serai le Président de la lutte intraitable contre les violences faites aux femmes en instaurant comme en Espagne des tribunaux dexception pour une enquête en 72h et un procès dans les 15 jours 20h02 TF1 10MinutesPourConvaincre,président lutt intrait contr violenc fait femm instaur comm espagn tribunal dexcept enquêt 72h proces 15 jour 20h02 tf1 10minutespourconvaincr,0,None
113,Je suis le seul candidat qui défend la liberté des Français lindépendance de la France   Je veux réintégrer les soignants exclus et inscrire dans la Constitution linterdiction du confinement comme au Japon VIPol,seul candidat défend libert franc lindépend franc veux réintegr soign exclus inscrir constitu linterdict confin comm japon vipol,1,None
112,Je veux mettre fin à la main mise des cabinets de conseils des banques daffaires ils ont mis main basse sur lÉtat et cest pourquoi je veux rendre aux Français une Nation libre  soyez certains que je ferai le ménage VIPol,veux mettr fin main mis cabinet conseil banqu daffair mis main bass létat cest pourquoi veux rendr franc nation libr certain fer ménag vipol,0,None
126,Dès mon accession au Pouvoir je prendrai quelques mesures simples pour le pouvoir dachat des Français TVA 0 sur les produits de première nécessitéindexation des pensions de retraite sur linflationaugmentation des salaires de 820h02 TF1 10MinutesPourConvaincre,des access pouvoir prendr quelqu mesur simpl pouvoir dachat franc tva 0 produit premi nécessitéindex pension retrait linflationaugment salair 820h02 tf1 10minutespourconvaincr,0,None
110,Quand dautres ont tergiversé sur le passe sanitaire jai été le seul à être clair  je supprimerai le passe sanitairevaccinal je réintégrerai les soignants les indemniserai et jinscrirai dans la Constitution linterdiction du confinement comme au Japon  SudRadio,quand dautr tergivers pass sanitair jai seul être clair supprim pass sanitairevaccinal réintegr soign indemnis jinscr constitu linterdict confin comm japon sudradio,0,None
109,Avec moi il ny aurait pas eu de vaccination obligatoire ni de privation de libertés Je suis le défenseur de la liberté des Français  SudRadio,ny vaccin obligatoir ni privat libert défenseur libert franc sudradio,0,None
108,Je suis également le seul à défendre lindépendance de la France et à proposer un référendum sur lappartenance de la France à lUnion européenne pour y substituer une Europe des nations libres et des projets concrets et à la carte  SudRadio,égal seul défendr lindépend franc propos référendum lapparten franc lunion européen substitu europ nation libr projet concret cart sudradio,1,None
127, Retrouvezmoi lundi matin à partir de 8h15 sur RFI Radio France InternationalInteragissez avec RFI ChoisirLaLiberte Presidentielle2022 2022NDA httpstcoij2W1idFhE,retrouvezmoi lund matin part 8h15 rfi radio franc internationalinterag rfi choisirlalibert presidentielle2022 2022nda httpstcoij2w1idfh,0,None
106,Jen finirai avec le passe sanitaire qui existe toujours dans les hôpitaux et les EHPAD et avec ces atteintes aux libertés qui reprendront après la présidentielle alors même quon saperçoit aujourdhui quil y a des effets secondaires graves  SudRadio httpstcowzSgN54AQP,jen fin pass sanitair exist toujour hôpital ehpad atteint libert reprendront apres présidentiel alor quon saperçoit aujourdhui quil a effet secondair grav sudradio httpstcowzsgn54aqp,0,None
105,Sur lEurope je suis pour une Europe gaullienne des nations libres et pour rendre à la France sa souveraineté  frontières budget primauté du droit national soit nous y parvenons soit nous sortons mais ce seront aux Français de choisir par référendum  SudRadio httpstcogpJMDRZety,leurop europ gaullien nation libr rendr franc souverainet fronti budget primaut droit national parvenon sorton franc chois référendum sudradio httpstcogpjmdrzety,0,None
128,Si les Français maccordent leur confiance je relocaliserai les productions afin de créer 1 million demplois 20h02 TF1 10MinutesPourConvaincre,si franc maccordent confianc relocalis product afin cré 1 million demplois 20h02 tf1 10minutespourconvaincr,0,None
103,Sur la retraite je garde lâge de départ actuel Jamais je naccepterai de reculer lâge à 65 ans car cela reviendrait à condamner des millions de Français à des retraites de misère Je préfère récupérer largent gaspillé pour financer les retraites  SudRadio httpstcomPX8qozdaL,retrait gard lâg départ actuel jam naccept recul lâg 65 an car cel reviendr condamn million franc retrait miser préfer récuper largent gaspill financ retrait sudradio httpstcompx8qozdal,0,None
102,Au refuge SPA dEssuilet 60 une 10e de bénévoles agissent chaque jour pour accueillir jusquà 800 animauxan trouvés abandonnés ou retirés pour maltraitance Ils ont besoin daide et de dons pour améliorer les conditions daccueil des animaux et continuer cette belle mission httpstcoBxxRcutGTH,refug spa dessuilet 60 10e bénévol agissent chaqu jour accueil jusquà 800 animauxan trouv abandon retir maltrait besoin daid don amélior condit daccueil animal continu cet bel mission httpstcobxxrcutgth,1,None
101,En visite au refuge SPA dEssuilet dans lOise où je suis venu présenter mon projet en faveur du bienêtre animal et en particulier des structures daccueil qui chaque jour se battent contre lhorreur des abandons et de la maltraitance Animaux Animaux2022 CAPpolitique httpstcoilF1LUTU3c,visit refug spa dessuilet lois où venu présent projet faveur bienêtr animal particuli structur daccueil chaqu jour battent contr lhorreur abandon maltrait animal animaux2022 cappolit httpstcoilf1lutu3c,1,None
100,Retrouvez mon entretien au micro de Bruno Attal  Président fondateur du collectif TPMF asso sur les problématiques de sécurité police et justice Mon projet sur httpstcoTIQTU8Dnf0httpstco4Y5uqpvnIH,retrouv entretien micro bruno attal président fondateur collect tpmf asso problémat sécur polic justic projet httpstcotiqtu8dnf0httpstco4y5uqpvnih,0,None
99,Je réclame à nouveau et durgence une commission denquête à lAssemblée nationale pour faire toute la lumière sur les effets secondaires des vaccins antiCovid Ma proposition de loi  httpstcokydAnJI1k3 httpstcoDQYwvbUpzY,réclam nouveau durgenc commiss denquêt lassembl national fair tout lumi effet secondair vaccin anticovid proposit loi httpstcokydanji1k3 httpstcodqywvbupzy,0,None
98,Mon agenda médias pour demain mercredi 6 avril  FB BearnBigorre à 7h45 publicsenat à 8h00 cnews à 9h00 ParisPremiere à 22h00Soyez nombreux à me retrouver en direct  httpstco2mK1T4x6D9,agend médi demain mercred 6 avril fb bearnbigorr 7h45 publicsenat 8h00 cnew 9h00 parispremier 22h00soi nombreux retrouv direct httpstco2mk1t4x6d9,0,None
97,Quand on veut contrôler les EHPAD il ne faut pas prévenir les établissements 48h avant  Mais il ny a hélas plus dEtat en témoignent les conflits dintérêt au sommet avec les cabinets conseils lEtat gangréné est au service dintérêts financiersBonjourChezVous,quand veut contrôl ehpad faut préven établ 48h avant ny a hel plus detat témoignent conflit dintérêt sommet cabinet conseil letat gangren servic dintérêt financiersbonjourchezvous,0,None
129,Je suis le candidat de la protection des animaux et je me réjouis dailleurs que Brigitte Bardot ait reconnu la qualité de mon projet20h02 TF1 10MinutesPourConvaincre,candidat protect animal réjou dailleur brigitt bardot reconnu qualit projet20h02 tf1 10minutespourconvaincr,0,None
95,Avec le milliard deuros dépensé dans les cabinets de conseils on aurait pu financer la déconjugalisation et laugmentation de lAAH pour les handicapés que toutes les oppositions avaient votées mais refusées par le Pouvoir BonjourChezVous publicsenat,milliard deuros dépens cabinet conseil pu financ déconjugalis laugment laah handicap tout opposit vot refus pouvoir bonjourchezvous publicsenat,1,None
93,Nous donnons 10 md net à Bruxelles en pure perte  Je récupèrerai 9md pour financer mes mesures de pouvoir dachatBonjourChezVous publicsenat,donnon 10 md net bruxel pur pert récuper 9md financ mesur pouvoir dachatbonjourchezvous publicsenat,0,None
62,Le combat pour la liberté a permis déviter le pire en Allemagne La pression citoyenne contre les lobbies a contraint les députés à refuser lobligation vaccinale à 378 voix contre 296 voixPour léviter en France mobilisezvous derrière ma candidature pour ChoisirLaLiberté httpstcoajFH1rSlA6,combat libert a perm dévit pir allemagn pression citoyen contr lobb a contraint déput refus loblig vaccinal 378 voix contr 296 voixpour lévit franc mobilisezvous derri candidatur choisirlalibert httpstcoajfh1rsla6,0,None
61, Retrouvezmoi ce jeudi à partir de 20h sur France 2Interagissez avec JT20h France2 ChoisirLaLiberte Presidentielle2022 2022NDA httpstcomQfm9ooyFp,retrouvezmoi jeud part 20h franc 2interag jt20h france2 choisirlalibert presidentielle2022 2022nda httpstcomqfm9ooyfp,0,None
60,Retrouvez la Charte Ethique que je propose aux candidats à la Presidentielle2022 de signer pour moraliser notre vie publique et restaurer la confiance des Français dans les élus httpstcoq3VUsSSGA1,retrouv chart ethiqu propos candidat presidentielle2022 sign moralis vi publiqu restaur confianc franc élus httpstcoq3vusssga1,1,None
141,5 ans ça suffit Cest déjà bien tropNous ne pouvons pas résoudre les problèmes avec la même pensée que nous avons utilisée lorsque nous les avons créés A Einstein MacronArena,5 an ça suff cest déjà bien tropnous pouvon résoudr problem pens utilis lorsqu cré a einstein macronaren,0,None
28,Sommesnous encore en démocratie  La Présidente de luniversité de Nantes bafoue son devoir de réserve la presse se déchaîne le débat est écarté En fait nous navons le choix quentre Macron et Macron  Réagissons httpstco4US8g1LS8d,sommesnous encor démocrat président lunivers nant bafou devoir réserv press déchaîn débat écart fait navon choix quentr macron macron réag httpstco4us8g1ls8d,0,None
27,Je salue lappel de MLP officiel à une révolution référendaire avec la mise en place du RIC Nous devons rendre aux Français le pouvoir que les élites technocrates et autres oligarques ont confisqué depuis trop longtemps ,salu lappel mlp officiel révolu référendair mis plac ric devon rendr franc pouvoir élit technocrat autr oligarqu confisqu depuis trop longtemp,1,None
26,En décembre la majorité aux ordres du Président Macron rejetait la déconjugalisation de lAAH et 4 mois plus tard le candidat Macron ose promettre une réforme  Macron menteur  Ses promesses nengagent que ceux qui les écoutent  Le 24 avril ToutSaufMacron,décembr major ordre président macron rejet déconjugalis laah 4 mois plus tard candidat macron ose promettr réform macron menteur promess nengagent ceux écoutent 24 avril toutsaufmacron,0,None
25,Il y a 3 ans nous pleurions NotreDame en flammes Je songe avec émotion à ce joyau de notre civilisation défiguré En ce jour de vendredi saint contemplons les blessures de notre France mais ne perdons jamais espoir  Nous la rebâtirons  httpstcoa7AtqwhJBs,a 3 an pleurion notredam flamm song émot joyau civilis défigur jour vendred saint contemplon blessur franc perdon jam espoir rebât httpstcoa7atqwhjb,0,None
24,Le coup dEtat cest davoir violé la souveraineté du peuple exprimée lors du référendum de 2005 et de refuser tout référendum depuis 17 ans  Avec MLP officiel je soutiens le recours fréquent au référendum  TousContreMacron httpstcovH3at84LE6,coup detat cest davoir viol souverainet peupl exprim lor référendum 2005 refus tout référendum depuis 17 an mlp officiel soutien recour fréquent référendum touscontremacron httpstcovh3at84le6,0,None
23,Bravo  httpstcoAhKRos2icO,bravo httpstcoahkros2ico,0,None
22,Étonnant le silence de la presse sur le McKinseyGate pendant lentre deux toursNe les laissons pas enterrer ce scandale dÉtat  TousContreMacron,éton silenc press mckinseygat pend lentr deux toursn laisson enterr scandal détat touscontremacron,0,None
143,On croit rêver en entendant parler pouvoir dachat dans la MacronArenaCelui qui a créé tant de problèmes napportera pas les solutions,croit rêv entend parl pouvoir dachat macronarenacelui a cré tant problem napport solut,0,None
19,Je réclame une enquête internationale menée par des scientifiques indépendants sur les effets secondaires des vaccins à arnM contre le Covid Il en va de la santé publique httpstcoclvXOsBXFC,réclam enquêt international men scientif indépend effet secondair vaccin arnm contr covid va sant publiqu httpstcoclvxosbxfc,1,None
18,Joyeuses Pâques à tous Puisse la lumière printanière de ce beau dimanche faire renaître dans nos cœurs lespérance Œuvrons chacun comme nous le pouvons pour la paix,joyeux pâqu tous puiss lumi printani beau dimanch fair renaîtr cœur lesper œuvron chacun comm pouvon paix,1,None
16,La traditionnelle chasse à lœuf à Yerres pour le plus grand bonheur des enfants et des gourmands  httpstcocKlo77Jfae,traditionnel chass lœuf yerr plus grand bonheur enfant gourmand httpstcocklo77jfa,1,None
122,Il y a 5 ans aujourdhui SarahHalimi était sauvagement assassinée par son voisin simplement parce quelle était juive Mes pensées vont à ses proches et à toutes les victimes de lantisémitisme qui dans bien des quartiers de France ne se sentent plus en sécurité httpstcoRhiQ5ZvN6w,a 5 an aujourdhui sarahhalim sauvag assassin voisin simpl parc quel juiv pens vont proch tout victim lantisémit bien quarti franc sentent plus sécur httpstcorhiq5zvn6w,1,None
145,Merci aux organisateurs du Sommet International sur le Covid InternationalCovidSummit et particulièrement à RéinfoLiberté httpstcovtYyHoIMwN,merc organis sommet international covid internationalcovidsumm particuli réinfolibert httpstcovtyyhoimwn,1,None
147,Certains produits de première nécessité bénéficient déjà aujourdhui dune TVA réduite à 55 mais dautres pourtant indispensables sont toujours à 20  couches bébés shampooing dentifrice brosse à dents gel douche papier hygiéniqueTous passeront à 0 23 httpstcoTtLjICDLLa,certain produit premi nécess bénéficient déjà aujourdhui dun tva réduit 55 dautr pourt indispens toujour 20 couch beb shampooing dentifric bross dent gel douch papi hygiéniquetous pass 0 23 httpstcottljicdll,0,None
12,Les médias français sempressent de diffuser lappel de Navalny à voter Macron Je croyais que les Russes ne devaient pas influencer nos élections  Pardon sauf lorsquils sont pour Macron  TousContreMacron,médi franc sempressent diffus lappel navalny vot macron croi russ dev influenc élect pardon sauf lorsquil macron touscontremacron,1,None
11,Larrogance du Président sortant na dégale que sa prétention  Congédions cet enfant mal élevé  TousContreMacron,larrog président sort na dégal prétent conged cet enfant mal élev touscontremacron,0,None
10,Un petit coq agité et prétentieux face à une femme digne et humaine   macronlepen Mon choix est fait ,pet coq agit prétenti fac femm dign humain macronlepen choix fait,1,None
148,Il y a 3 ans en avril 2019 je déposais une proposition de loi pour une TVA à 0 sur les produits de première nécessité dont javais dailleurs établi la liste concrète pour permettre par une mesure simple de soulager le portefeuille des Français  13 httpstcoGUfcqqALP2,a 3 an avril 2019 dépos proposit loi tva 0 produit premi nécess dont jav dailleur établ list concret permettr mesur simpl soulag portefeuill franc 13 httpstcogufcqqalp2,0,None
8,Macron ose attaquer Marine le Pen sur son prêt russe alors que le McKinseyGate a démontré ses collusions avec les cabinets privés américains TousContreMacron vendu aux intérêts étrangers  debatmacronlepen,macron ose attaqu marin pen prêt russ alor mckinseygat a démontr collus cabinet priv américain touscontremacron vendu intérêt étranger debatmacronlepen,0,None
149,Jai un traité alternatif que je veux présenter aux partenaires européens et que je ferai voter Je souhaite que lon concentre lEurope sur ce quelle na pas fait comme sur le principe dune copropriété  le syndic doit soccuper des parties communes et pas de la vie des pays,jai trait altern veux présent partenair européen fer vot souhait lon concentr leurop quel na fait comm princip dun copropriet syndic doit soccup part commun vi pay,1,None
6,En autorisant les collèges à recruter directement les professeurs Macron veut détruire le Ministère de lEducation Nationale Lécole nest pas une entreprise Les professeurs ne sont pas des salariés que lon recrute et licencie à lenvi  Macron cest 020  debatmacronlepen,autoris colleg recrut direct professeur macron veut détruir minister leduc national lécol nest entrepris professeur salari lon recrut licenc lenv macron cest 020 debatmacronlepen,0,None
150,La France donnait 2 milliards d net à lUE sous la mandature de Jacques ChiracAujourdhui on en verse 10Mds net demain 15Mds d daprès les prévisions de la Commission des affaires étrangèresAvec moi cet argent ira aux retraités cest un choix fondamental Les4,franc don 2 milliard net lu sous mandatur jacqu chiracaujourdhui vers 10md net demain 15md dapres prévis commiss affair étrangèresavec cet argent ira retrait cest choix fondamental les4,0,None
151,On fait croire aux gens que tout est joué davance Je demande aux français daller voter Si les 47 millions délecteurs vont voterSi 10 millions de plus que prévu et bien cela changera tout  Cest important il sagit du destin de la France pour 5 ans  Les4V,fait croir gen tout jou davanc demand franc dall vot si 47 million délecteur vont voters 10 million plus prévu bien cel chang tout cest import sag destin franc 5 an les4v,0,None
2,Livrer des armes lourdes chars missiles drones hélicoptères avions de chasse aux Ukrainiens cest prendre le risque dêtre entraîné dans cette guerre La France doit tout faire pour apaiser le conflit pas lalimenter ,livr arme lourd char missil dron hélicopter chass ukrainien cest prendr risqu dêtr entraîn cet guerr franc doit tout fair apais confl laliment,0,None
1,La France doit se dresser contre lextradition aux EtatsUnis de Julien Assange Nous ne pouvons pas hurler pour Navalny et laisser les Américains agir de même ,franc doit dress contr lextradit etatsun julien assang pouvon hurl navalny laiss américain agir,0,None
146,Concrètement si ma proposition était mise en oeuvre de suite  sur un de 104 cela représenterait 11 déconomie permettant lachat de bien dautres articles Voilà une mesure rapide et facile à mettre en oeuvre car la TVA est limpôt le plus injuste 33 httpstco8ScoRUPj2q,concret si proposit mis oeuvr suit 104 cel représent 11 déconom permet lachat bien dautr articl voilà mesur rapid facil mettr oeuvr car tva limpôt plus injust 33 httpstco8scorupj2q,0,None
